PCDHA3,-0.05441386625170708
AKR1C4,-0.054562758654356
CLEC18C,-0.05457938835024834
HHATL,-0.05478944256901741
ITIH2,-0.05497882142663002
REG1A,-0.055006496608257294
CASP14,-0.05532071739435196
LOC100133545,-0.055378105491399765
SCTR,-0.055525511503219604
SFTA3,-0.05568644776940346
C1orf230,-0.05580810457468033
KCNJ16,-0.05587441101670265
IGF2AS,-0.056156452745199203
DKFZp434J0226,-0.05629405751824379
DCAF12L1,-0.05654192343354225
BEX1,-0.056808311492204666
NAPSA,-0.05680887773633003
LRRC36,-0.05699970945715904
PLUNC,-0.057192958891391754
LEP,-0.05732777714729309
FAM181A,-0.057367291301488876
SYNPR,-0.05802235007286072
DNAJB13,-0.05815507099032402
TCAM1P,-0.058207474648952484
CYP2A6,-0.05841317027807236
DMBX1,-0.05853818729519844
CAPSL,-0.059099603444337845
MMP8,-0.05925397202372551
SLC7A10,-0.05947146192193031
KCTD16,-0.05961461737751961
TSIX,-0.05973003804683685
SFTPB,-0.059769418090581894
HPR,-0.06036898493766785
AHSG,-0.06088739633560181
PCDHAC1,-0.06174645945429802
SCGB3A2,-0.06175627559423447
HRG,-0.06183721125125885
CRYGN,-0.062249451875686646
DNAI1,-0.06244000792503357
HP,-0.06254884600639343
KNG1,-0.06263308972120285
NXPH1,-0.0633181482553482
PRSS33,-0.06334280222654343
MOG,-0.06386660784482956
LOC388387,-0.06408286094665527
C20orf85,-0.06444571912288666
SORCS3,-0.06445436179637909
AGBL4,-0.06493448466062546
PNMT,-0.06564655154943466
CALCA,-0.06585774570703506
C13orf36,-0.06591572612524033
LBP,-0.06662309169769287
SCN1A,-0.06735146045684814
TMEM215,-0.06761784106492996
CLEC3A,-0.06775812804698944
SLC1A6,-0.06782551854848862
FXYD4,-0.06858746707439423
FAM81B,-0.0689547210931778
F11,-0.06915687769651413
PCDHA10,-0.06918348371982574
CPB2,-0.06926550716161728
PRSS50,-0.06929565966129303
PCDHA1,-0.07096564024686813
APOA2,-0.07307744771242142
CRP,-0.07562071084976196
WT1,-0.0763741061091423
ADCY8,-0.07688456773757935
FEZF1,-0.07703633606433868
PCDHA7,-0.07708282023668289
CTAG1B,-0.07711881399154663
WIT1,-0.07843424379825592
CLEC2L,-0.07859902828931808
PCDHA6,-0.07922209799289703
PCDHA2,-0.07978256046772003
XAGE1D,-0.0808088630437851
C14orf180,-0.08194376528263092
PCDHA13,-0.08489038050174713
FGA,-0.08640637248754501
PRSS1,-0.0893503800034523
C8B,-0.09114566445350647
FGB,-0.09126617759466171
PCDHA5,-0.09829868376255035
PLG,-0.09831217676401138
FGG,-0.10146240144968033
PCDHA8,-0.10633427649736404
PCDHA11,-0.11007826775312424
PAX7,-0.1104547455906868
TRY6,-0.11318454891443253
PCDHA12,-0.11342741549015045
APCS,-0.12629248201847076
